2060,770,3
2060,903,5
2061,279,2
2061,733,3
2061,477,3
2061,412,3
2061,311,1
2061,405,3
2061,395,3
2061,272,4
2061,763,3
2061,326,1
2061,612,3
2061,300,4
2061,884,5
2061,734,3
2061,555,4
2061,198,5
2061,15,2
2061,798,5
2061,333,4
2061,764,5
2062,754,4
2062,312,4
2062,723,5
2062,137,2
2062,693,4
2062,129,2
2062,871,1
2062,987,4
2063,283,2
2063,234,2
2063,356,5
2063,853,1
2063,715,4
2063,418,4
2063,814,2
2063,957,4
2063,712,4
2063,168,3
2064,561,1
2064,871,3
2064,400,2
2064,936,4
2064,308,1
2064,111,5
2064,459,3
2064,81,5
2064,787,4
2064,673,1
2064,123,3
2065,173,5
2065,934,4
2065,926,5
2065,536,3
2065,765,1
2065,454,2
2065,95,5
2065,8,2
2066,419,4
2066,487,5
2066,496,1
2066,963,3
2066,311,4
2066,589,1
2066,441,1
2066,265,5
2066,696,3
2066,864,2
2066,63,2
2066,530,2
2066,216,3
2066,439,4
2066,507,5
2066,289,2
2066,470,5
2066,724,4
2066,661,4
2066,267,3
2067,786,5
2067,382,2
2067,828,5
2067,605,5
2067,284,3
2067,955,4
2067,149,5
2067,931,5
2067,47,3
2067,243,5
2067,639,4
2067,376,3
2067,758,3
2067,720,3
2068,484,5
2068,337,1
2068,671,1
2068,799,3
2068,36,2
2068,952,1
2068,346,2
2068,973,2
2069,851,4
2069,927,4
2069,70,3
2069,609,2
2069,803,1
2069,679,4
2069,82,3
2069,388,5
2069,684,5
2069,499,4
2069,855,5
2069,292,1
2069,241,2
2070,251,3
2070,443,5
2070,126,1
2070,625,4
2070,538,2
2070,98,4
2070,879,5
2070,348,2
2070,699,2
2070,495,4
2070,461,4
2070,532,4
2070,43,2
2070,726,4
2070,925,3
2071,570,4
2071,937,4
2071,825,5
2071,49,5
2071,525,3
2071,128,4
2072,271,4
2072,751,5
2072,746,5
2072,714,1
2072,947,5
2073,412,4
2073,684,1
2073,933,2
2073,875,4
2073,577,1
2073,604,5
2073,762,2
2073,701,5
2073,990,3
2073,125,2
2073,421,2
2073,935,3
2073,715,4
2073,560,3
2073,175,1
2073,338,4
2073,204,4
2073,703,2
2073,19,2
2073,269,4
2074,550,5
2074,503,1
2074,445,3
2074,576,4
2074,575,3
2074,797,4
2074,373,5
2074,364,4
2074,446,2
2075,515,5
2075,321,1
2075,663,3
2075,123,5
2075,706,2
2075,817,1
2076,623,1
2076,668,3
2076,578,4
2076,938,5
2076,809,1
2076,297,5
2076,58,5
2076,95,3
2076,877,3
2076,865,4
2076,894,3
2076,867,5
2076,63,3
2076,907,2
2076,565,5
2076,899,1
2076,624,4
2076,686,4
2076,550,1
2077,327,3
2077,478,1
2077,665,2
2077,158,5
2077,852,2
2077,896,2
2077,102,4
2077,405,5
2077,724,3
2077,105,3
2077,767,4
2077,204,1
2078,350,5
2078,761,1
2078,145,4
2078,697,4
2078,965,3
2078,536,2
2078,312,1
2078,985,1
2078,98,3
2078,456,2
2078,543,5
2078,976,5
2078,792,4
2078,26,1
2078,794,5
2078,186,5
2078,694,3
2078,216,3
2078,433,2
2079,853,1
2079,197,4
2079,507,2
2079,790,1
2079,143,5
2079,571,4
2079,29,3
2079,134,3
2079,477,2
2079,962,4
2079,265,3
2079,782,5
2079,980,5
2079,369,5
2080,879,2
2080,44,1
2080,523,4
2080,801,3
2080,575,2
2081,324,4
2081,700,1
2081,223,3
2081,274,5
2081,395,2
2081,985,3
2081,410,4
2081,861,5
2081,576,4
2081,970,3
2081,428,5
2082,235,2
2082,619,2
2082,320,2
2082,432,2
2082,259,3
2082,954,2
2082,761,2
2082,973,4
2082,357,1
2082,847,4
2082,709,3
2082,949,5
2082,963,5
2083,108,2
2083,522,2
2083,109,2
2083,754,2
2083,629,2
2083,523,1
2083,494,2
2083,294,5
2083,653,5
2083,526,2
2083,761,2
2083,11,4
2083,315,1
2084,539,4
2084,547,2
2084,869,5
2084,70,3
2084,309,4
2084,50,4
2084,230,5
2084,579,1
2084,89,3
2084,917,3
2084,929,5
2084,480,3
2084,819,4
2085,687,5
2085,328,3
2085,466,4
2085,221,3
2085,819,4
2085,935,3
2085,166,2
2085,847,5
2085,392,4
2085,229,2
2085,258,5
2086,883,4
2086,669,1
2086,728,1
2086,296,3
2086,361,4
2086,448,1
2086,497,3
2086,219,5
2086,910,3
2086,758,1
2086,388,1
2086,39,1
2087,114,5
2087,818,2
2087,306,2
2087,336,2
2087,305,4
2088,927,5
2088,874,5
2088,59,2
2088,357,2
2088,272,5
2088,785,2
2088,444,3
2088,653,5
2088,321,2
2088,245,1
2088,267,4
2088,733,1
2088,917,2
2088,717,5
2088,817,1
2088,225,1
2088,210,2
2088,887,1
2088,35,3
2088,477,3
2089,995,5
2089,326,5
2089,218,5
2089,966,2
2089,803,5
2090,274,1
2090,734,5
2090,106,2
2090,919,4
2090,37,4
2090,203,5
2090,278,5
2090,756,4
2090,690,3
2091,469,2
2091,825,1
2091,353,2
2091,953,5
2091,456,3
2091,625,5
2091,896,5
2092,755,1
2092,129,3
2092,869,2
2092,983,1
2092,160,4
2092,688,4
2092,962,4
2092,29,1
2092,21,2
2092,989,2
2092,778,4
2092,186,5
2092,396,3
2092,831,3
2092,784,3
2092,245,4
2093,985,3
2093,523,2
2093,587,1
2093,393,4
2093,409,3
2093,842,5
2093,609,3
2093,679,2
2093,808,1
2094,713,5
2094,258,5
2094,383,5
2094,313,3
2094,482,2
2095,325,3
2095,782,2
2095,865,4
2095,777,5
2095,872,5
2095,433,4
2095,11,3
2095,615,2
2095,665,2
2095,677,3
2095,839,4
2095,775,5
2095,373,2
2095,936,3
2095,691,3
2095,529,2
2095,776,1
2095,309,1
2095,78,1
2095,272,2
2096,101,4
2096,250,2
2096,1,1
2096,155,3
2096,512,3
2097,304,2
2097,578,5
2097,389,3
2097,601,4
2097,362,5
2097,204,1
2097,94,4
2097,744,2
2097,605,5
2097,293,1
2097,512,3
2097,534,1
2097,340,1
2097,683,2
2097,388,5
2097,779,2
2097,445,4
2098,355,4
2098,778,2
2098,304,4
2098,185,1
2098,269,3
2098,624,5
2098,345,1
2098,781,3
2098,449,3
2098,120,1
2098,29,1
2098,438,5
2098,109,5
2098,509,5
2098,143,2
2099,946,3
2099,134,4
2099,293,1
2099,553,4
2099,664,5
2099,370,2
2099,114,5
2099,268,1
2099,872,3
2099,397,3
2100,876,2
2100,312,5
2100,313,2
2100,940,1
2100,90,4
2100,888,1
2100,291,1
2100,424,2
2100,196,5
2100,280,2
2100,565,3
2100,192,4
2100,228,4
2100,193,3
2100,33,4
2100,599,5
2101,207,4
2101,187,3
2101,155,1
2101,667,3
2101,767,1
2102,160,4
2102,696,2
2102,650,4
2102,545,4
2102,701,4
2102,135,2
2102,423,4
2102,1000,4
2102,630,4
2102,687,3
2102,920,2
2102,750,4
2102,206,2
2102,183,1
2103,937,1
2103,971,5
2103,744,1
2103,50,1
2103,435,2
2103,821,1
2103,989,4
2103,739,2
2103,57,1
2104,445,4
2104,567,3
2104,602,2
2104,334,1
2104,287,3
2104,133,4
2104,689,1
2104,146,3
2105,527,1
2105,195,4
2105,334,3
2105,962,5
2105,889,4
2105,61,1
2105,938,4
2106,61,4
2106,72,2
2106,169,2
2106,721,1
2106,796,2
2106,630,5
2106,45,1
2106,858,1
2106,111,5
2106,694,1
2106,440,3
2106,878,4
2106,463,4
2106,730,3
2106,554,5
2106,117,2
2106,322,3
2106,948,1
2106,139,1
2107,250,4
2107,860,3
2107,852,5
2107,766,3
2107,148,5
2108,348,1
2108,146,5
2108,967,4
2108,441,3
2108,697,1
2108,249,4
2108,779,1
2108,712,3
2108,755,4
2108,569,2
2108,248,3
2108,804,4
2108,692,5
2108,541,3
2108,387,1
2108,238,1
2108,808,2
2108,78,5
2109,886,2
2109,749,5
2109,283,4
2109,151,4
2109,591,3
2109,95,1
2109,997,1
2109,327,4
2109,118,2
2109,287,1
2109,294,4
2109,839,3
2109,564,1
2109,76,3
2109,667,2
2110,483,2
2110,294,1
2110,938,4
2110,286,3
2110,185,4
2110,63,3
2110,881,1
2110,757,1
2110,778,4
2110,494,2
2110,630,1
2110,447,1
2110,450,1
2110,316,1
2110,179,3
2110,374,3
2110,787,2
2110,710,3
2111,183,3
2111,766,1
2111,521,1
2111,219,1
2111,457,1
2111,180,2
2111,296,2
2111,901,5
2111,749,2
2111,100,3
2111,615,5
2111,827,3
2112,972,5
2112,595,5
2112,87,4
2112,16,4
2112,15,5
2112,761,3
2112,50,5
2112,794,4
2112,22,5
2112,471,1
2112,135,2
2112,645,4
2112,552,1
2112,376,3
2112,655,1
2112,565,3
2113,165,2
2113,631,1
2113,941,3
2113,970,3
2113,680,3
2113,583,5
2113,757,4
2113,771,4
2113,395,2
2113,620,5
2113,143,2
2113,860,2
2114,29,3
2114,261,5
2114,550,3
2114,882,2
2114,884,3
2114,299,4
2114,661,3
2114,647,4
2114,167,1
2114,253,1
2114,811,4
2114,367,3
2114,228,1
2114,475,2
2114,769,3
2115,343,4
2115,26,2
2115,647,5
2115,342,2
2115,524,4
2115,640,3
2115,894,2
2115,990,3
2115,925,1
2115,759,3
2115,678,4
2115,946,1
2116,262,1
2116,863,4
2116,766,3
2116,693,5
2116,805,4
2116,652,5
2116,967,3
2116,203,1
2116,997,2
2116,240,3
2117,452,1
2117,537,4
2117,557,1
2117,207,3
2117,521,4
2117,588,4
2117,981,4
2117,216,5
2117,616,2
2117,275,5
2117,815,4
2117,317,5
2117,683,1
2118,359,3
2118,340,5
2118,670,1
2118,422,5
2118,123,5
2118,744,4
2118,573,3
2118,52,1
2118,346,3
2118,493,1
2118,644,2
2118,902,4
2118,677,3
2118,886,3
2118,905,4
2118,914,1
2118,377,5
2118,310,1
2118,230,5
2119,574,5
2119,964,1
2119,769,5
2119,200,1
2119,123,5
2119,750,2
2119,492,3
2119,893,1
2119,628,3
2119,82,4
2119,157,3
2119,539,2
2119,985,1
2119,692,1
2119,470,2
2119,135,1
2120,406,4
2120,543,4
2120,431,2
2120,667,2
2120,944,5
2120,661,5
2120,118,5
2120,955,4
2120,717,1
2120,350,3
2120,757,3
2120,339,5
2121,719,2
2121,804,5
2121,869,2
2121,784,3
2121,703,5
2121,507,3
2121,679,4
2121,732,5
2121,478,4
2121,980,2
2121,796,3
2121,814,3
2121,549,2
2121,188,4
2122,421,4
2122,652,2
2122,264,5
2122,795,4
2122,36,4
2122,480,3
2122,771,3
2122,946,5
2123,30,4
2123,867,4
2123,419,2
2123,678,1
2123,280,5
2123,969,5
2123,544,5
2123,244,2
2123,393,4
2123,654,1
2123,365,3
2123,605,5
2123,495,2
2123,649,1
2123,443,1
2123,578,4
2123,873,1
2123,207,1
2123,137,5
2123,512,2
2124,646,2
2124,95,3
2124,282,4
2124,168,4
2124,203,3
2124,518,1
2124,77,2
2124,275,5
2124,579,3
2124,636,1
2124,875,3
2125,647,5
2125,694,3
2125,58,2
2125,587,4
2125,526,2
2125,299,1
2125,841,2
2126,295,2
2126,858,1
2126,774,2
2126,149,5
2126,625,2
2126,745,4
2126,376,1
2126,150,4
2126,759,1
2126,35,3
2126,40,4
2126,118,3
2126,76,3
2126,876,3
2126,549,2
2126,650,1
2126,33,4
2127,862,3
2127,727,2
2127,811,4
2127,188,1
2127,335,5
2127,444,2
2127,725,4
2127,284,3
2127,587,1
2127,378,5
2127,288,3
2127,41,4
2127,991,3
2128,971,5
2128,435,1
2128,530,5
2128,65,2
2128,618,3
2128,915,5
2128,562,3
2128,910,3
2128,371,5
2128,576,1
2128,50,5
2128,737,2
2128,992,5
2128,872,2
2128,896,1
2129,156,4
2129,480,3
2129,737,1
2129,496,1
2129,266,2
2129,708,5
2130,530,4
2130,201,5
2130,49,4
2130,203,4
2130,930,5
2130,707,4
2130,323,5
2130,439,2
2130,277,5
2130,348,3
2130,127,2
2130,772,4
2130,884,3
2130,70,4
2130,415,5
2130,606,1
2130,56,2
2130,193,3
2131,965,4
2131,254,5
2131,633,1
2131,539,3
2131,473,4
2131,676,2
2131,804,3
2131,757,3
2131,864,1
2131,680,2
2131,781,2
2132,367,1
2132,514,4
2132,928,4
2132,629,1
2132,906,5
2132,613,5
2132,747,5
2132,542,1
2132,38,4
2132,205,3
2132,372,2
2132,598,3
2132,68,2
2132,302,2
2132,405,2
2132,260,3
2132,467,1
2132,867,3
2132,263,2
2133,659,3
2133,85,4
2133,229,2
2133,725,2
2133,654,4
2133,54,1
2133,755,2
2134,79,3
2134,277,5
2134,952,3
2134,795,1
2134,501,3
2134,780,2
2134,916,2
2134,472,2
2134,206,2
2134,984,5
2134,708,4
2134,332,4
2134,8,5
2134,139,3
2134,102,1
2135,907,4
2135,728,3
2135,961,2
2135,794,2
2135,247,5
2135,790,3
2135,680,5
2135,246,3
2135,420,3
2135,580,4
2135,859,4
2136,788,2
2136,373,5
2136,741,4
2136,631,2
2136,690,2
2136,59,3
2136,45,4
2136,7,3
2137,964,2
2137,437,3
2137,486,2
2137,844,1
2137,568,1
2137,248,4
2137,293,3
2137,503,5
2137,64,3
2137,765,4
2137,152,2
2138,615,1
2138,212,2
2138,973,2
2138,900,1
2138,144,3
2138,228,2
2138,726,4
2138,380,3
2138,49,4
2139,773,1
2139,306,1
2139,483,1
2139,244,1
2139,234,4
2139,612,1
2139,358,4
2139,727,1
2139,664,2
2140,500,2
2140,40,2
2140,169,4
2140,871,2
2140,175,2
2140,407,4
2140,390,4
2140,685,3
2140,90,2
2140,468,5
2140,484,3
2140,656,2
2140,687,2
2140,182,3
2140,516,1
2140,814,3
2140,748,2
2140,721,5
2141,82,1
2141,432,4
2141,525,4
2141,623,1
2141,714,5
2141,524,5
2141,640,2
2141,938,4
2141,638,3
2141,209,5
2141,479,5
2142,218,5
2142,446,3
2142,285,5
2142,971,2
2142,880,4
2142,870,4
2143,337,4
2143,772,1
2143,665,4
2143,130,4
2143,927,4
2143,429,4
2143,239,3
2143,720,1
2143,694,1
2143,219,3
2143,988,4
2143,592,2
2143,451,2
2143,345,1
2143,721,5
2143,275,4
2143,797,4
2144,813,3
2144,653,5
2144,369,1
2144,761,5
2144,970,4
2144,874,3
2144,553,1
2145,719,3
2145,831,3
2145,184,1
2145,158,4
2145,926,1
2145,780,3
2145,663,3
2145,548,2
2145,766,1
2145,551,3
2145,444,3
2145,226,5
2145,717,3
2145,343,1
2145,680,3
2145,713,3
2145,289,4
2145,820,3
2145,241,4
2145,787,1
2146,904,5
2146,28,1
2146,994,4
2146,378,1
2146,78,5
2146,59,5
2146,434,3
2147,405,3
2147,789,3
2147,535,3
2147,760,2
2147,515,1
2147,484,3
2147,679,1
2147,271,3
2147,632,5
2147,342,1
2147,518,5
2147,488,4
2147,78,1
2147,670,2
2147,781,2
2147,170,4
2147,177,3
2147,313,4
2148,483,2
2148,287,5
2148,786,4
2148,805,2
2148,329,3
2148,649,4
2148,497,4
2148,453,1
2148,33,3
2149,309,1
2149,511,2
2149,77,3
2149,853,3
2149,680,4
2149,891,1
2149,34,3
2149,808,2
2149,174,2
2149,740,1
2149,131,5
2149,308,1
2149,783,2
2149,911,5
2150,140,3
2150,190,1
2150,968,3
2150,233,5
2150,660,2
2150,156,2
2150,353,4
2150,141,4
2150,910,4
2151,313,5
2151,706,1
2151,898,2
2151,857,1
2151,976,1
2151,561,3
2151,279,4
2151,761,5
2151,837,1
2151,293,3
2151,578,3
2151,877,1
2151,373,3
2151,456,4
2151,501,5
2151,989,5
2151,766,5
2152,331,5
2152,722,2
2152,462,2
2152,140,3
2152,861,4
2152,417,2
2152,368,4
2152,188,2
2152,606,5
2153,353,2
2153,919,5
2153,246,3
2153,7,3
2153,785,4
2153,822,2
2153,852,2
2153,109,1
2153,62,4
2153,243,2
2153,55,4
2153,671,5
2153,209,1
2153,688,5
2153,196,3
2153,465,5
2153,421,2
2153,831,3
2154,112,1
2154,472,3
2154,363,5
2154,395,3
2154,976,2
2155,653,4
2155,17,5
2155,721,4
2155,740,5
2155,289,5
2155,206,3
2155,852,4
2155,946,5
2155,176,5
2155,133,5
2155,861,4
2155,837,4
2155,274,1
2155,786,4
2155,130,3
2155,286,5
2155,927,4
2156,338,1
2156,461,2
2156,90,5
2156,75,3
2156,379,2
2156,930,3
2156,240,4
2156,298,3
2156,828,5
2156,299,2
2156,103,3
2156,905,4
2157,448,5
2157,130,4
2157,120,2
2157,146,3
2157,667,3
2157,349,3
2157,101,3
2157,154,4
2157,791,3
2157,727,1
2157,303,3
2157,941,4
2157,957,3
2157,778,5
2157,854,2
2157,391,3
2157,560,5
2158,191,3
2158,430,5
2158,623,5
2158,995,5
2158,386,4
2158,397,2
2158,413,4
2158,21,5
2158,960,2
2158,63,1
2158,952,1
2158,924,3
2158,366,1
2158,509,2
2158,660,2
2158,371,3
2158,747,1
2158,54,5
2159,777,1
2159,626,3
2159,561,4
2159,118,3
2159,18,5
2159,355,4
2159,283,1
2159,593,1
2159,576,1
2159,282,1
2159,94,2
2159,262,5
2159,720,1
2159,569,5
2160,271,5
2160,714,3
2160,55,1
2160,779,1
2160,991,3
2160,772,1
2160,976,1
2160,550,5
2160,829,3
2160,313,2
2160,667,4
2160,856,2
2160,317,1
2160,407,3
2160,813,5
2160,357,4
2160,689,3
2160,519,3
2161,62,2
2161,202,1
2161,853,3
2161,516,1
2161,255,4
2161,176,3
2161,21,2
2161,796,1
2161,119,3
2162,818,1
2162,720,2
2162,585,1
2162,321,4
2162,22,4
2162,661,5
2162,295,3
2162,319,1
2162,987,4
2162,316,5
2162,637,5
2162,835,4
2162,401,3
2163,47,1
2163,262,2
2163,804,4
2163,2,2
2163,697,4
2163,675,5
2164,766,2
2164,605,4
2164,933,4
2164,345,5
2164,121,1
2164,468,1
2164,668,2
2164,51,1
2164,23,4
2164,879,5
2164,796,1
2164,340,4
2164,355,2
2164,537,5
2164,326,5
2164,709,4
2164,243,2
2164,526,1
2164,323,3
2165,994,4
2165,586,3
2165,88,1
2165,227,1
2165,175,5
2165,812,2
2165,510,4
2165,267,3
2165,980,3
2165,385,3
2165,618,5
2165,666,3
2165,690,3
2165,23,1
2165,131,1
2165,645,1
2165,961,2
2165,191,2
2166,175,5
2166,703,2
2166,855,3
2166,283,2
2166,955,3
2166,207,3
2166,336,3
2167,502,2
2167,995,4
2167,827,2
2167,768,4
2167,738,4
2167,368,2
2167,87,2
2167,100,5
2167,660,3
2168,359,2
2168,676,1
2168,80,2
2168,577,1
2168,152,1
2168,237,1
2168,734,2
2169,616,1
2169,817,3
2169,160,1
2169,696,2
2169,125,3
2169,886,4
2169,573,2
2169,216,1
2170,136,3
2170,229,4
2170,264,3
2170,934,3
2170,708,2
2170,187,1
2170,547,3
2170,88,4
2170,670,2
2171,111,1
2171,438,3
2171,463,4
2171,942,3
2171,635,2
2171,847,5
2171,220,5
2171,193,1
2171,902,5
2171,580,3
2171,453,5
2171,417,3
2172,679,5
2172,333,4
2172,684,5
2172,896,3
2172,880,2
2172,202,1
2172,762,5
2172,76,4
2172,720,5
2172,227,4
2172,826,4
2172,116,2
2172,561,5
2172,773,4
2172,338,2
2173,725,2
2173,324,4
2173,437,2
2173,296,4
2173,297,3
2173,454,3
2173,104,2
2173,137,3
2173,294,5
2173,861,4
2173,810,4
2173,124,2
2174,755,3
2174,547,1
2174,546,5
2174,539,2
2174,138,1
2174,58,1
2174,973,4
2174,85,2
2174,747,2
2174,198,2
2174,882,1
2174,232,4
2175,399,4
2175,152,3
2175,601,3
2175,218,1
2175,119,4
2175,325,3
2175,375,2
2175,657,3
2175,140,4
2175,418,1
2175,38,3
2175,742,4
2175,415,1
2175,678,2
2176,845,1
2176,421,5
2176,166,1
2176,595,3
2176,348,1
2176,308,1
2176,883,2
2176,890,5
2176,463,3
2176,718,1
2176,768,5
2176,219,4
2176,19,2
2177,702,4
2177,815,4
2177,470,3
2177,44,3
2177,2,5
2178,742,4
2178,129,1
2178,922,1
2178,982,1
2178,189,1
2178,139,5
2178,68,4
2178,834,4
2178,893,1
2178,399,5
2178,698,2
2179,478,1
2179,382,4
2179,687,5
2179,624,4
2179,293,2
2180,149,1
2180,595,1
2180,191,2
2180,218,5
2180,5,3
2180,984,4
2180,734,5
2180,208,4
2180,680,3
2180,33,1
2180,269,3
2180,315,2
2180,260,2
2180,436,2
2180,161,5
2180,856,4
2181,259,4
2181,754,2
2181,981,3
2181,235,2
2181,369,1
2181,78,3
2181,573,1
2181,630,2
2181,193,3
2182,466,2
2182,255,3
2182,380,5
2182,597,2
2182,232,2
2182,558,4
2182,592,2
2182,379,4
2183,458,5
2183,212,5
2183,443,3
2183,45,1
2183,378,4
2183,510,5
2183,236,3
2183,230,1
2183,86,2
2183,808,4
2183,476,3
2183,689,2
2183,271,3
2183,58,2
2183,647,1
2184,972,2
2184,122,4
2184,75,3
2184,287,3
2184,413,3
2184,105,2
2184,384,3
2184,997,1
2184,833,5
2184,486,3
2184,8,1
2184,667,5
2184,67,4
2184,364,1
2184,995,3
2184,82,5
2185,347,2
2185,371,2
2185,921,2
2185,571,3
2185,516,2
2185,947,5
2185,452,2
2185,243,2
2185,124,4
2185,250,2
2185,291,4
2185,335,5
2186,452,2
2186,246,1
2186,850,4
2186,46,2
2186,48,2
2186,517,2
2186,328,5
2186,383,4
2186,684,3
2186,719,2
2186,637,4
2186,836,3
2186,856,5
2186,607,2
2186,538,2
2186,545,2
2187,201,2
2187,100,2
2187,345,2
2187,779,2
2187,148,2
2187,530,1
2187,175,3
2187,958,1
2187,541,2
2187,69,5
2187,509,4
2187,945,1
2188,761,4
2188,241,2
2188,821,5
2188,144,4
2188,378,1
2188,529,3
2188,375,5
2188,841,2
2188,196,5
2188,330,5
2188,238,5
2188,166,5
2188,28,3
2189,957,5
2189,600,5
2189,803,1
2189,123,5
2189,591,5
2189,59,4
2189,288,4
2189,827,3
2189,301,3
2189,469,3
2190,77,2
2190,769,1
2190,804,4
2190,647,5
2190,222,1
2190,580,1
2191,2,3
2191,862,1
2191,967,3
2191,364,1
2191,277,4
2191,631,3
2191,955,5
2192,388,2
2192,776,3
2192,441,5
2192,546,3
2192,228,2
2192,973,2
2192,328,3
2192,171,3
2192,942,3
2192,74,2
2192,634,3
2193,842,3
2193,84,2
2193,7,2
2193,940,5
2193,380,3
2193,299,3
2193,926,5
2193,961,5
2193,252,4
2194,501,1
2194,490,2
2194,485,4
2194,985,2
2194,767,5
2194,633,5
2194,444,4
2194,939,2
2194,473,4
2195,854,4
2195,862,2
2195,731,3
2195,650,5
2195,152,1
2195,436,5
2195,912,3
2195,767,5
2195,979,1
2195,871,5
2195,715,3
2195,635,2
2195,704,4
2195,950,1
2196,914,2
2196,838,1
2196,653,2
2196,403,4
2196,675,4
2197,624,4
2197,305,2
2197,200,1
2197,163,5
2197,266,3
2197,661,2
2197,405,2
2197,72,1
2197,634,1
2197,722,4
2198,660,5
2198,155,1
2198,607,5
2198,96,5
2198,726,1
2198,865,3
2198,476,5
2198,324,5
2198,690,2
2199,977,5
2199,159,4
2199,461,5
2199,544,2
2199,432,4
2199,578,2
2199,683,2
2199,850,3
2199,511,5
2199,281,3
2199,986,5
2199,5,2
2199,846,3
2200,441,3
2200,299,1
2200,628,4
2200,253,3
2200,533,1
2200,852,5
2200,239,1
2200,684,4
2200,816,3
2200,455,2
2200,427,4
2200,132,5
2200,773,3
2200,593,2
2200,87,4
2200,506,4
2200,527,5
2201,571,1
2201,17,1
2201,717,2
2201,455,3
2201,276,1
2201,479,2
2201,719,3
2201,515,2
2201,828,1
2201,431,4
2201,331,1
2201,260,4
2201,378,2
2202,111,4
2202,276,1
2202,304,2
2202,461,5
2202,762,5
2202,634,3
2202,801,2
2203,955,1
2203,418,1
2203,140,2
2203,843,1
2203,578,4
2204,382,3
2204,193,1
2204,168,4
2204,721,5
2204,772,4
2204,892,2
2204,561,1
2204,884,5
2204,61,5
2204,360,2
2204,637,1
2204,329,4
2204,891,4
2204,333,3
2204,612,2
2204,79,4
2204,920,2
2204,88,3
2205,849,3
2205,334,1
2205,422,1
2205,8,5
2205,846,4
2205,965,1
2205,537,5
2205,143,1
2205,679,5
2205,806,3
2205,671,1
2205,738,3
2205,644,2
2205,442,5
2206,150,5
2206,344,3
2206,946,1
2206,145,2
2206,486,3
2206,755,4
2206,595,1
2206,986,2
2206,833,2
2207,644,5
2207,856,3
2207,258,5
2207,550,3
2207,163,2
2207,392,4
2208,222,3
2208,360,5
2208,691,3
2208,744,4
2208,730,4
2208,242,3
2209,400,3
2209,988,3
2209,394,2
2209,462,2
2209,444,2
2209,644,2
2209,358,5
2209,267,2
2209,935,5
2209,770,3
2209,617,3
2209,225,3
2209,682,5
2209,9,4
2209,104,3
2209,888,1
2209,412,3
2209,316,4
2209,591,5
2209,908,2
2210,172,3
2210,365,4
2210,853,3
2210,918,2
2210,849,3
2210,427,5
2210,180,5
2210,230,4
2210,339,3
2210,163,2
2210,228,4
2210,110,4
2210,519,1
2210,548,3
2210,839,4
2210,291,5
2210,369,3
2210,613,4
2210,753,5
2211,820,2
2211,550,3
2211,661,2
2211,611,2
2211,280,3
2211,702,4
2211,737,2
2211,649,4
2211,254,4
2211,381,1
2211,948,3
2211,825,3
2211,31,1
2211,38,4
2211,828,5
2211,461,5
2211,344,5
2211,791,2
2211,700,2
2211,456,4
2212,139,3
2212,311,4
2212,989,5
2212,174,3
2212,42,2
2212,278,1
2212,2,4
2212,627,1
2212,8,1
2212,764,1
2212,598,5
2212,238,3
2212,793,4
2212,508,4
2212,258,5
2212,769,5
2212,319,3
2212,468,2
2212,697,4
2213,76,2
2213,551,5
2213,388,2
2213,734,1
2213,278,5
2213,314,3
2213,651,1
2213,912,3
2213,489,3
2213,588,4
2213,966,4
2213,43,1
2213,74,2
2213,664,2
2214,325,5
2214,108,3
2214,76,2
2214,177,2
2214,387,1
2214,533,1
2214,393,5
2214,717,5
2214,578,5
2214,949,3
2215,664,1
2215,622,5
2215,732,5
2215,366,5
2215,499,5
2215,919,4
2215,237,5
2215,707,3
2216,696,5
2216,188,2
2216,881,3
2216,347,5
2216,312,4
2216,872,1
2216,157,3
2216,907,3
2216,114,1
2216,379,5
2216,287,5
2216,918,2
2216,165,2
2217,613,3
2217,984,1
2217,500,4
2217,227,5
2217,245,4
2217,999,2
2217,275,4
2217,980,2
2217,718,5
2217,459,1
2217,848,3
2217,560,1
2217,494,2
2217,357,1
2218,458,1
2218,644,3
2218,974,2
2218,695,3
2218,165,5
2218,196,5
2218,708,3
2218,638,5
2218,448,2
2218,145,4
2218,279,1
2218,288,3
2218,198,3
2218,366,3
2218,52,4
2219,808,1
2219,352,1
2219,188,5
2219,22,2
2219,348,5
2219,317,1
2219,855,2
2219,578,2
2219,410,3
2219,336,3
2219,236,1
2219,839,5
2220,181,4
2220,694,3
2220,79,2
2220,931,1
2220,645,3
2220,165,5
2220,465,1
2221,408,4
2221,667,4
2221,630,4
2221,863,3
2221,918,3
2221,763,2
2221,531,3
2221,939,2
2222,510,5
2222,780,5
2222,654,1
2222,936,5
2222,428,1
2222,489,5
2222,108,2
2222,700,3
2222,17,4
2222,916,5
2222,927,3
2222,717,1
2222,877,2
2223,478,1
2223,102,5
2223,376,3
2223,178,2
2223,448,2
2223,368,1
2223,676,3
2223,761,4
2223,287,1
2223,153,2
2223,779,5
2223,807,5
2223,171,5
2223,472,4
2223,814,4
2223,961,4
2223,920,1
2223,962,2
2224,698,1
2224,290,1
2224,369,2
2224,246,1
2224,98,4
2224,219,5
2224,283,5
2224,881,5
2224,629,1
2224,874,2
2224,356,4
2224,679,5
2224,822,1
2224,854,4
2224,494,3
2224,641,1
2224,968,4
2224,869,1
2224,978,3
2225,490,1
2225,598,2
2225,721,1
2225,465,1
2225,110,5
2225,929,2
2225,996,4
2226,694,1
2226,286,5
2226,790,1
